# harmonic_potential   x_max = 5.000   nx = 1001   N_iter = 16   beta_ini = 4.000   beta_fin = 0.000
,Position x,Prob. density
548,0.48,0.44363146338813697
549,0.49,0.4395018760623614
550,0.5,0.4353267777946433
551,0.51,0.43110820327696053
552,0.52,0.42684819270588864
553,0.53,0.4225487901634887
554,0.54,0.41821204201031326
555,0.55,0.413839995292257
556,0.56,0.4094346961629529
557,0.5700000000000001,0.4049981883233545
558,0.58,0.40053251148013086
559,0.59,0.3960396998244742
560,0.6,0.3915217805328009
561,0.61,0.3869807722908305
562,0.62,0.38241868384252187
563,0.63,0.3778375125652327
564,0.64,0.37323924307241635
565,0.65,0.36862584584516667
566,0.66,0.36399927589381953
567,0.67,0.3593614714507897
568,0.68,0.3547143526957652
569,0.6900000000000001,0.3500598205143082
570,0.7000000000000001,0.34539975529087447
571,0.71,0.3407360157371746
572,0.72,0.3360704377568046
573,0.73,0.33140483334691717
574,0.74,0.32674098953769304
575,0.75,0.3220806673703622
576,0.76,0.3174256009143818
577,0.77,0.31277749632434876
578,0.78,0.30813803093717046
579,0.79,0.3035088524099418
580,0.8,0.29889157789893434
581,0.81,0.29428779328001237
582,0.8200000000000001,0.28969905241076715
583,0.8300000000000001,0.2851268764345685
584,0.84,0.2805727531266866
585,0.85,0.2760381362826066
586,0.86,0.2715244451485344
587,0.87,0.26703306389407094
588,0.88,0.26256534112701707
589,0.89,0.25812258945015487
590,0.9,0.2537060850598119
591,0.91,0.2493170673859852
592,0.92,0.24495673877372368
593,0.93,0.24062626420543332
594,0.9400000000000001,0.23632677106371383
595,0.9500000000000001,0.23205934893429322
596,0.96,0.2278250494485654
597,0.97,0.2236248861652367
598,0.98,0.2194598344904713
599,0.99,0.21533083163592912
600,1.0,0.2112387766140773
601,1.01,0.2071845302700575
602,1.02,0.20316891534939963
603,1.03,0.19919271660081297
604,1.04,0.19525668091326953
605,1.05,0.19136151748655808
606,1.06,0.1875078980344567
607,1.07,0.18369645701964746
608,1.08,0.17992779191947028
609,1.09,0.17620246352159288
610,1.1,0.17252099624864764
611,1.11,0.16888387851087097
612,1.12,0.16529156308576098
613,1.1300000000000001,0.16174446752375612
614,1.1400000000000001,0.15824297457892003
615,1.1500000000000001,0.15478743266360695
616,1.16,0.15137815632606888
617,1.17,0.14801542674999288
618,1.18,0.1446994922748731
619,1.19,0.14143056893616593
620,1.2,0.1382088410242123
621,1.21,0.1350344616608379
622,1.22,0.1319075533925742
623,1.23,0.12882820879944937
624,1.24,0.1257964911182902
625,1.25,0.1228124348794917
626,1.26,0.11987604655620666
627,1.27,0.11698730522492663
628,1.28,0.11414616323642301
629,1.29,0.11135254689603909
630,1.3,0.10860635715232683
631,1.31,0.10590747029304061
632,1.32,0.10325573864751243
633,1.33,0.10065099129444834
634,1.34,0.09809303477420303
635,1.35,0.09558165380460742
636,1.36,0.0931166119994412
637,1.37,0.09069765258866362
638,1.3800000000000001,0.08832449913953491
639,1.3900000000000001,0.08599685627778043
640,1.4000000000000001,0.08371441040797574
641,1.41,0.08147683043234442
642,1.42,0.079283768467209
643,1.43,0.07713486055631626
644,1.44,0.0750297273803058
645,1.45,0.07296797496163943
646,1.46,0.07094919536429344
647,1.47,0.0689729673875606
648,1.48,0.06703885725333396
649,1.49,0.0651464192862673
650,1.5,0.06329519658623611
651,1.51,0.06148472169254795
652,1.52,0.05971451723937656
653,1.53,0.0579840966019232
654,1.54,0.056292964532832994
655,1.55,0.054640617788421095
656,1.56,0.053026545744290395
657,1.57,0.05145023099994936
658,1.58,0.04991114997206125
659,1.59,0.04840877347598816
660,1.6,0.04694256729531102
661,1.61,0.04551199273904018
662,1.62,0.04411650718624968
663,1.6300000000000001,0.04275556461789654
664,1.6400000000000001,0.041428616135610004
665,1.6500000000000001,0.04013511046725917
666,1.6600000000000001,0.03887449445913073
667,1.67,0.03764621355457097
668,1.68,0.0364497122589766
669,1.69,0.03528443459102454
670,1.7,0.03414982452006022
671,1.71,0.03304532638959813
672,1.72,0.03197038532688833
673,1.73,0.030924447638532318
674,1.74,0.029906961192148824
675,1.75,0.028917375784110445
676,1.76,0.027955143493386868
677,1.77,0.02701971902155008
678,1.78,0.02611056001901261
679,1.79,0.025227127397585418
680,1.8,0.024368885629458263
681,1.81,0.02353530303271855
682,1.82,0.022725852043540457
683,1.83,0.02194000947518741
684,1.84,0.021177256763985033
685,1.85,0.020437080202432744
686,1.86,0.019718971159634172
687,1.87,0.019022426289235964
688,1.8800000000000001,0.018346947725076203
689,1.8900000000000001,0.01769204326475072
690,1.9000000000000001,0.017057226541317014
691,1.9100000000000001,0.016442017183360153
692,1.92,0.015845940963654995
693,1.93,0.015268529936667522
694,1.94,0.014709322565137352
695,1.95,0.014167863835993713
696,1.96,0.01364370536586594
697,1.97,0.013136405496446898
698,1.98,0.012645529379974804
699,1.99,0.012170649055102189
700,2.0,0.01171134351342338
701,2.0100000000000002,0.011267198756934224
702,2.02,0.010837807846696891
703,2.0300000000000002,0.010422770942991856
704,2.04,0.010021695337229016
705,2.05,0.009634195475897018
706,2.06,0.009259892976833464
707,2.07,0.008898416638082671
708,2.08,0.008549402439627185
709,2.09,0.008212493538264075
710,2.1,0.007887340255899192
711,2.11,0.007573600061531665
712,2.12,0.007270937547196923
713,2.13,0.006979024398135445
714,2.14,0.006697539357450039
715,2.15,0.006426168185512594
716,2.16,0.006164603614376407
717,2.17,0.005912545297447883
718,2.18,0.005669699754665937
719,2.19,0.005435780313434865
720,2.2,0.005210507045550414
721,2.21,0.004993606700355752
722,2.22,0.0047848126343579996
723,2.23,0.00458386473753225
724,2.24,0.004390509356533895
725,2.25,0.004204499215035915
726,2.2600000000000002,0.004025593331401733
727,2.27,0.003853556933899488
728,2.2800000000000002,0.0036881613736575486
729,2.29,0.003529184035556311
730,2.3000000000000003,0.0033764082472448583
731,2.31,0.0032296231864663333
732,2.32,0.0030886237868692004
733,2.33,0.002953210642478334
734,2.34,0.00282318991098882
735,2.35,0.0026983732160465344
736,2.36,0.002578577548669111
737,2.37,0.0024636251679565953
738,2.38,0.0023533435012357893
739,2.39,0.0022475650437760644
740,2.4,0.0021461272582094367
741,2.41,0.002048872473781549
742,2.42,0.001955647785555384
743,2.43,0.0018663049536834827
744,2.44,0.0017807003028596714
745,2.45,0.0016986946220555563
746,2.46,0.001620153064642297
747,2.47,0.0015449450489926177
748,2.48,0.0014729441596535065
749,2.49,0.0014040280491746226
750,2.5,0.0013380783406730858
751,2.5100000000000002,0.0012749805312102268
752,2.52,0.0012146238960515923
753,2.5300000000000002,0.0011569013938766983
754,2.54,0.0011017095730009303
755,2.5500000000000003,0.0010489484786674421
756,2.56,0.0009985215614629818
757,2.57,0.0009503355869072532
758,2.58,0.0009043005462622343
759,2.59,0.0008603295686024156
760,2.6,0.0008183388341853399
761,2.61,0.000778247489156854
762,2.62,0.0007399775616223517
763,2.63,0.0007034538791121859
764,2.64,0.000668603987465934
765,2.65,0.0006353580711573791
766,2.66,0.000603648875078866
767,2.67,0.000573411627801039
768,2.68,0.0005445839663210763
769,2.69,0.0005171058623100631
770,2.7,0.0004909195498675157
771,2.71,0.00046596945478879045
772,2.72,0.00044220212534874646
773,2.73,0.00041956616460294273
774,2.74,0.00039801216420551875
775,2.75,0.00037749263974102393
776,2.7600000000000002,0.00035796196756554413
777,2.77,0.00033937632315080127
778,2.7800000000000002,0.0003216936209231619
779,2.79,0.0003048734555880537
780,2.8000000000000003,0.00028887704492870365
781,2.81,0.0002736671740668723
782,2.82,0.0002592081411718548
783,2.83,0.00024546570460307255
784,2.84,0.00023240703147000042
785,2.85,0.0002200006475927465
786,2.86,0.0002082163888452536
787,2.87,0.0001970253538623448
788,2.88,0.00018639985809106905
789,2.89,0.00017631338916603972
790,2.9,0.0001667405635878525
791,2.91,0.00015765708468304173
792,2.92,0.00014903970182355859
793,2.93,0.00014086617088324545
794,2.94,0.00013311521590843846
795,2.95,0.00012576649197942777
796,2.96,0.00011880054923926803
797,2.97,0.00011219879806614598
798,2.98,0.00010594347536536057
799,2.99,0.00010001761195679759
800,3.0,9.440500103370412e-05
801,3.0100000000000002,8.909016766848652e-05
802,3.02,8.405833934126645e-05
803,3.0300000000000002,7.929541746691543e-05
