# pi(x;beta_fin) computed using matrix squaring algorithm and Trotter approximation. Parameters:
# harmonic_potential   x_max = 5.000   nx = 201   N_iter = 7   beta_ini = 0.031   beta_fin = 4.000
,position_x,prob_density
169,3.45,5.7500723526263155e-06
170,3.5,4.113082768514936e-06
171,3.5500000000000003,2.9279778614297716e-06
172,3.6,2.074312790185231e-06
173,3.6500000000000004,1.4624690987203716e-06
174,3.7,1.0261361173413247e-06
175,3.75,7.165208255366327e-07
176,3.8000000000000003,4.979180353209521e-07
177,3.85,3.443432275501597e-07
178,3.9000000000000004,2.3698948338422215e-07
179,3.95,1.623189564513921e-07
180,4.0,1.1063951372041588e-07
181,4.05,7.504978288763533e-08
182,4.1000000000000005,5.066204874351999e-08
183,4.15,3.4033300912027215e-08
184,4.2,2.2751190835261093e-08
185,4.25,1.5134523838792464e-08
186,4.3,1.0017889838947902e-08
187,4.3500000000000005,6.5977095814229775e-09
188,4.4,4.322827486786311e-09
189,4.45,2.8172139463212892e-09
190,4.5,1.825669614822076e-09
191,4.55,1.1759074264323668e-09
192,4.6000000000000005,7.522260771151021e-10
193,4.65,4.77338510702545e-10
194,4.7,2.999020491032452e-10
195,4.75,1.8600743059750147e-10
196,4.800000000000001,1.1339545230874944e-10
197,4.8500000000000005,6.753854781182843e-11
198,4.9,3.8991854384830054e-11
199,4.95,2.1611679767977807e-11
200,5.0,1.1374787951885815e-11
#
